sourceName,double,speed,length,Asym
1,0.2841015965,2.304044381,27.55905512,0
1,0.282,3.115598384,28.94727833,0.005101449275
1,0.305,3.176449535,28.74015748,0.01
1,0.274,2.415891195,28.34645669,0
1,0.277,3.06460272,29.52755906,0
1,0.289,3.019863994,25.59055118,0
1,0.314,3.221188261,30.70866142,0
1,0.286,2.52773801,30.31496063,0
1,0.269,3.44488189,28.34645669,0
1,0.27,3.400143164,25.59055118,0
1,0.265,3.042233357,24.40944882,0
1,0.264,2.214566929,27.16535433,0
1,0.266,2.68432355,30.31496063,0.09
1,0.265,3.131710809,31.1023622,0
1,0.293,3.511989979,32.28346457,0
1,0.326,3.623836793,32.28346457,0
1,0.26,3.735683608,32.28346457,0
1,0.281,3.690944882,25.98425197,0
1,0.281,3.735683608,19.29133858,0
1,0.321,2.773801002,31.88976378,0.08
1,0.331,1.9908733,27.55905512,0
1,0.325,3.735683608,27.55905512,0
1,0.288,3.109341446,21.25984252,0.01
1,0.308,3.221188261,22.04724409,0.06
1,0.294,2.013242663,18.50393701,0.14
1,0.323,1.722440945,26.77165354,0
1,0.313,1.565855404,21.65354331,0
1,0.328,3.042233357,24.80314961,0
1,0.33,2.013242663,22.44094488,0.01
1,0.265,2.594846099,22.04724409,0
1,0.303,2.035612026,22.04724409,0
1,0.314,2.236936292,19.68503937,0
1,0.296,2.102720115,28.74015748,0.09
1,0.313,1.856657122,24.01574803,0
1,0.266,3.556728704,20.86614173,0
1,0.259,2.572476736,24.01574803,0
1,0.279,2.14745884,19.68503937,0.02
1,0.251,2.661954188,31.1023622,0
1,0.244,2.125089477,33.07086614,0
1,0.29,3.556728704,25.59055118,0
1,0.292,3.780422334,33.07086614,0
1,0.274,2.840909091,34.2519685,0.09
1,0.268,3.937007874,28.34645669,0.14
1,0.291,4.093593414,24.80314961,0.05
1,0.247,2.952755906,29.92125984,0
1,0.268,2.796170365,29.92125984,0.06
1,0.268,3.377773801,27.16535433,0
1,0.293,3.400143164,32.67716535,0
1,0.305,2.885647817,29.52755906,0
1,0.311,4.004115963,28.74015748,0
1,0.318,3.422512527,25.59055118,0
1,0.323,3.400143164,25.59055118,0
1,0.308,2.840909091,24.40944882,0
1,0.294,2.617215462,24.01574803,0
1,0.292,2.304044381,19.29133858,0
1,0.301,2.393521832,24.80314961,0
1,0.306,1.834287759,27.16535433,0.08
1,0.277,2.52773801,27.16535433,0.09
1,0.247,2.818539728,23.62204724,0.18
1,0.279,2.863278454,25.59055118,0
1,0.304,2.639584825,24.80314961,0
1,0.245,2.415891195,22.83464567,0.02
1,0.26,2.438260558,34.2519685,0
1,0.244,1.789549034,27.16535433,0
1,0.281,4.093593414,25.98425197,0
1,0.253,3.086972083,33.85826772,0
1,0.27,2.706692913,34.2519685,0
1,0.297,4.093593414,33.46456693,0
1,0.306,3.847530422,29.13385827,0
1,0.279,3.937007874,33.46456693,0
1,0.298,3.221188261,29.13385827,0
1,0.299,3.914638511,27.55905512,0
1,0.295,3.355404438,21.65354331,0
1,0.273,2.729062276,20.47244094,0
1,0.262,2.348783107,27.95275591,0
1,0.317,2.013242663,25.59055118,0
1,0.243,3.176449535,25.59055118,0
1,0.308,2.68432355,25.59055118,0
1,0.268,2.729062276,30.31496063,0
1,0.304,2.706692913,35.03937008,0
1,0.308,3.422512527,22.04724409,0
1,0.293,3.869899785,36.61417323,0
1,0.303,2.259305655,26.37795276,0.03
1,0.262,4.004115963,26.77165354,0
1,0.267,2.52773801,25.19685039,0
1,0.327,3.333035075,22.04724409,0
1,0.284,2.550107373,27.16535433,0
1,0.308,2.348783107,26.37795276,0
1,0.312,2.617215462,26.77165354,0
1,0.304,2.482999284,30.70866142,0
1,0.285,3.579098067,18.11023622,0
1,0.308,3.534359341,28.74015748,0
1,0.281,1.364531138,25.59055118,0
1,0.305,2.997494631,22.04724409,0
1,0.275,2.505368647,26.37795276,0
1,0.288,2.214566929,27.55905512,0
1,0.292,2.550107373,25.19685039,0
1,0.289,3.019863994,29.92125984,0
1,0.29,2.37115247,25.19685039,0
1,0.289,3.265926986,30.31496063,0
1,0.302,2.572476736,25.98425197,0
1,0.302,3.422512527,23.62204724,0
1,0.292,2.975125268,26.77165354,0.1
1,0.301,2.751431639,25.98425197,0
1,0.287,2.952755906,27.16535433,0
1,0.302,2.952755906,25.19685039,0
1,0.291,2.90801718,26.77165354,0
1,0.313,2.594846099,26.37795276,0
1,0.294,2.706692913,24.40944882,0
1,0.301,2.90801718,25.59055118,0
1,0.289,2.68432355,25.19685039,0
1,0.309,2.952755906,25.59055118,0
1,0.311,2.617215462,23.22834646,0
1,0.311,2.997494631,26.77165354,0
1,0.325,2.326413744,24.40944882,0
1,0.291,2.818539728,25.59055118,0
1,0.279,2.617215462,23.62204724,0.02
1,0.294,2.930386543,24.40944882,0
1,0.282,2.482999284,21.65354331,0
1,0.302,2.281675018,20.07874016,0
1,0.236,2.169828203,27.55905512,0
1,0.315,2.035612026,30.70866142,0
1,0.301,3.06460272,24.80314961,0
1,0.299,3.265926986,29.52755906,0
1,0.316,2.796170365,24.80314961,0
1,0.289,3.265926986,32.67716535,0
1,0.306,2.617215462,20.86614173,0
1,0.271,3.937007874,27.95275591,0
1,0.28,2.035612026,26.77165354,0
1,0.284,2.975125268,21.25984252,0.06
1,0.317,2.751431639,24.01574803,0
1,0.315,2.013242663,23.62204724,0
1,0.314,2.617215462,32.28346457,0
1,0.303,2.214566929,29.52755906,0
1,0.294,3.422512527,29.13385827,0
1,0.315,2.975125268,19.68503937,0
1,0.308,3.131710809,25.59055118,0
1,0.249,2.013242663,25.59055118,0
1,0.269,2.125089477,26.77165354,0
1,0.274,2.348783107,27.16535433,0
1,0.287,2.68432355,24.80314961,0
1,0.246,2.639584825,25.59055118,0
1,0.304,2.326413744,30.31496063,0
1,0.303,2.460629921,29.13385827,0
1,0.315,3.668575519,28.74015748,0.17
1,0.308,3.355404438,27.95275591,0
1,0.292,3.221188261,31.1023622,0
1,0.283,2.863278454,27.55905512,0
1,0.283,3.646206156,24.01574803,0
1,0.3,2.751431639,24.40944882,0.05
1,0.285,2.706692913,25.98425197,0
1,0.297,2.415891195,19.68503937,0
1,0.29,2.729062276,28.74015748,0
1,0.29,1.655332856,31.49606299,0
1,0.261,3.06460272,29.52755906,0
1,0.313,3.198818898,25.19685039,0
1,0.31,3.243557623,25.98425197,0
1,0.271,2.617215462,27.95275591,0
1,0.306,2.952755906,26.37795276,0
1,0.316,2.796170365,29.13385827,0
1,0.265,2.952755906,33.07086614,0
1,0.261,2.952755906,25.19685039,0
1,0.303,3.869899785,25.19685039,0
1,0.299,2.550107373,29.92125984,0
1,0.302,2.304044381,24.80314961,0
1,0.278,3.400143164,23.62204724,0
1,0.302,2.460629921,31.49606299,0
1,0.302,2.125089477,32.28346457,0
1,0.295,3.646206156,26.37795276,0
1,0.287,3.735683608,25.98425197,0
1,0.293,2.572476736,27.16535433,0
1,0.263,2.729062276,30.31496063,0
1,0.287,2.706692913,27.16535433,0
1,0.301,3.333035075,25.59055118,0
1,0.288,2.639584825,26.37795276,0
2,0.303,2.975125268,18.8976378,0.19
2,0.312,2.035612026,20.07874016,0.08
2,0.279,1.946134574,19.68503937,0.12
2,0.29,3.690944882,21.25984252,0
2,0.314,2.393521832,22.83464567,0.5
2,0.312,2.460629921,19.29133858,0.05
2,0.325,2.572476736,27.95275591,0.05
2,0.311,1.789549034,27.95275591,0
2,0.321,2.236936292,28.34645669,0.02
2,0.314,1.588224767,24.80314961,0
2,0.282,1.655332856,25.59055118,0.25
2,0.279,2.751431639,29.92125984,0
2,0.287,3.109341446,26.37795276,0.82
2,0.3,3.109341446,26.37795276,0.07
2,0.328,2.192197566,25.59055118,0
2,0.287,2.013242663,27.55905512,0
2,0.292,2.885647817,22.04724409,0
2,0.289,2.751431639,24.80314961,0
2,0.281,2.997494631,24.80314961,0
2,0.334,2.90801718,25.59055118,0.4
2,0.327,2.729062276,26.77165354,0.12
2,0.244,2.863278454,27.16535433,0.08
2,0.296,2.751431639,25.98425197,0.09
2,0.288,3.579098067,24.80314961,0.08
2,0.288,2.37115247,18.11023622,0.18
2,0.326,2.080350752,19.68503937,0
2,0.307,2.482999284,19.68503937,0.1
2,0.328,3.042233357,24.80314961,0.06
2,0.289,2.840909091,25.19685039,0
2,0.286,2.68432355,26.37795276,0
2,0.295,3.042233357,24.80314961,0.5
2,0.321,1.677702219,27.16535433,0.3
2,0.332,2.102720115,23.62204724,0.38
2,0.31,2.057981389,24.40944882,0
2,0.324,2.14745884,24.40944882,0.27
2,0.312,2.236936292,24.40944882,0.45
2,0.319,2.885647817,25.19685039,0.21
2,0.312,3.131710809,23.22834646,0.32
2,0.311,3.333035075,25.19685039,0.21
2,0.275,2.952755906,16.92913386,0
2,0.303,4.160701503,20.86614173,0.09
2,0.313,2.68432355,15.7480315,0.07
2,0.305,2.818539728,26.77165354,0.02
2,0.307,2.594846099,24.40944882,0.06
2,0.316,2.304044381,22.83464567,0.09
2,0.298,2.169828203,24.40944882,0
2,0.34,1.901395848,27.95275591,0
2,0.333,2.415891195,25.59055118,0
2,0.327,2.863278454,26.37795276,0
2,0.321,2.617215462,25.98425197,0
2,0.305,2.840909091,25.59055118,0.06
2,0.306,1.9908733,28.74015748,0.05
2,0.302,1.968503937,19.29133858,0.05
2,0.29,2.080350752,24.40944882,0
2,0.317,2.236936292,20.47244094,0
2,0.236,2.885647817,20.07874016,0.09
2,0.314,2.706692913,22.44094488,0
2,0.317,3.713314245,22.04724409,0
2,0.322,2.840909091,23.22834646,0
2,0.336,3.176449535,24.01574803,0.02
2,0.31,2.460629921,25.98425197,0
2,0.338,1.588224767,25.19685039,0
2,0.322,2.080350752,22.83464567,0
2,0.303,2.37115247,22.83464567,0.04
2,0.324,2.505368647,26.37795276,0.02
2,0.313,3.221188261,18.11023622,0
2,0.319,1.767179671,26.37795276,0
2,0.3,2.013242663,25.59055118,0
2,0.295,1.722440945,18.50393701,0
2,0.265,1.9908733,24.40944882,0.17
2,0.295,2.192197566,22.83464567,0.02
2,0.289,1.655332856,24.01574803,0.01
2,0.315,2.550107373,23.22834646,0
2,0.34,2.550107373,25.59055118,0
2,0.328,2.617215462,25.59055118,0
2,0.308,2.68432355,24.40944882,0
2,0.32,2.594846099,24.40944882,0
2,0.285,3.176449535,23.22834646,0
2,0.326,2.773801002,22.83464567,0
2,0.321,2.818539728,25.98425197,0.04
2,0.328,2.68432355,25.59055118,0.08
2,0.323,2.885647817,19.68503937,0
2,0.321,2.214566929,25.19685039,0
2,0.335,2.415891195,24.80314961,0
2,0.296,2.52773801,31.49606299,0.08
2,0.291,2.52773801,18.11023622,0.01
2,0.286,2.706692913,29.13385827,0.08
2,0.307,2.706692913,28.74015748,0
2,0.311,2.482999284,33.07086614,0
2,0.287,2.281675018,24.01574803,0.06
2,0.304,1.744810308,21.65354331,0
2,0.302,2.035612026,27.95275591,0.05
2,0.313,1.923765211,20.07874016,0.04
2,0.301,2.572476736,19.29133858,0
2,0.332,2.550107373,24.80314961,0
2,0.319,2.594846099,24.80314961,0
2,0.322,2.639584825,25.19685039,0
2,0.314,2.706692913,26.37795276,0
2,0.319,2.348783107,25.98425197,0
2,0.317,2.192197566,28.74015748,0
2,0.324,2.102720115,29.13385827,0
2,0.322,2.259305655,22.04724409,0
2,0.312,2.415891195,23.62204724,0.1
2,0.332,2.169828203,30.70866142,0
2,0.345,2.482999284,23.62204724,0.05
2,0.311,1.700071582,25.59055118,0
2,0.32,2.035612026,29.52755906,0.05
2,0.306,1.700071582,27.95275591,0.02
2,0.294,2.661954188,24.01574803,0
2,0.306,2.348783107,20.47244094,0
2,0.319,2.14745884,22.44094488,0
2,0.332,2.393521832,22.44094488,0.04
2,0.332,2.930386543,26.37795276,0
2,0.323,2.236936292,24.80314961,0
2,0.337,2.460629921,22.44094488,0
2,0.312,2.415891195,24.80314961,0
2,0.333,2.393521832,25.98425197,0.03
2,0.32,2.952755906,22.83464567,0.07
2,0.297,1.946134574,23.22834646,0.03
2,0.315,2.617215462,31.49606299,0.36
2,0.32,2.125089477,30.31496063,0.05
2,0.333,1.901395848,37.79527559,0
2,0.324,2.304044381,18.50393701,0
2,0.301,2.214566929,25.19685039,0
2,0.332,2.057981389,23.62204724,0.03
2,0.33,2.438260558,26.77165354,0
2,0.327,2.863278454,22.83464567,0
2,0.327,2.594846099,26.77165354,0.03
2,0.287,2.348783107,25.59055118,0.08
2,0.324,2.259305655,24.01574803,0
2,0.304,2.617215462,26.37795276,0
2,0.312,1.767179671,19.29133858,0.19
2,0.337,3.086972083,19.29133858,0.08
2,0.316,2.326413744,16.53543307,0.12
2,0.326,1.632963493,19.68503937,0
2,0.315,2.460629921,22.83464567,0.5
2,0.312,2.415891195,21.65354331,0.05
2,0.303,2.594846099,25.59055118,0.05
2,0.318,2.415891195,24.80314961,0
2,0.328,2.639584825,25.59055118,0.02
2,0.315,2.661954188,28.74015748,0
2,0.317,2.550107373,22.44094488,0.25
2,0.344,2.706692913,21.25984252,0
2,0.291,2.482999284,17.71653543,0.82
2,0.315,2.304044381,24.80314961,0.07
2,0.331,2.773801002,22.83464567,0
2,0.316,2.885647817,24.01574803,0
2,0.319,2.013242663,29.13385827,0
2,0.306,2.773801002,29.92125984,0
2,0.325,2.572476736,24.40944882,0
2,0.312,3.422512527,27.16535433,0.4
2,0.31,1.9908733,26.77165354,0.12
2,0.32,3.243557623,27.55905512,0.08
2,0.306,3.265926986,23.62204724,0.09
2,0.314,3.310665712,24.80314961,0.08
2,0.308,2.348783107,25.19685039,0.18
2,0.306,2.057981389,22.44094488,0
2,0.3,2.706692913,22.04724409,0.1
2,0.329,1.9908733,23.22834646,0.06
2,0.31,1.968503937,24.80314961,0
2,0.306,2.617215462,25.19685039,0
2,0.281,2.729062276,18.8976378,0.5
2,0.343,2.594846099,17.71653543,0.3
2,0.281,2.773801002,22.44094488,0.38
2,0.285,2.661954188,20.07874016,0
2,0.278,3.131710809,25.19685039,0.27
2,0.324,3.198818898,23.22834646,0.45
2,0.355,2.236936292,28.74015748,0.21
2,0.304,2.102720115,18.8976378,0.32
2,0.343,3.377773801,21.25984252,0.21
2,0.335,2.304044381,21.25984252,0
2,0.3,2.125089477,22.04724409,0.09
2,0.301,3.333035075,23.22834646,0.07
2,0.311,3.265926986,25.98425197,0.02
2,0.307,2.773801002,21.65354331,0.06
2,0.301,1.9908733,27.55905512,0.09
2,0.276,2.102720115,27.55905512,0
2,0.289,2.214566929,23.22834646,0
2,0.325,2.773801002,25.59055118,0
2,0.279,2.572476736,23.62204724,0
2,0.311,2.236936292,21.65354331,0
2,0.331,2.594846099,22.04724409,0.06
2,0.275,2.773801002,27.16535433,0.05
2,0.273,2.236936292,26.77165354,0.05
2,0.293,2.37115247,20.07874016,0
2,0.324,3.489620616,21.65354331,0
2,0.328,3.109341446,22.04724409,0.09
2,0.326,3.758052971,21.25984252,0
2,0.307,1.923765211,25.19685039,0
2,0.312,2.706692913,26.37795276,0
2,0.305,2.438260558,24.40944882,0.02
2,0.309,2.818539728,19.29133858,0
2,0.307,2.482999284,26.77165354,0
2,0.326,2.840909091,25.59055118,0
2,0.264,2.639584825,25.98425197,0.04
2,0.289,2.505368647,26.77165354,0.02
2,0.253,2.796170365,26.37795276,0
2,0.338,1.677702219,25.19685039,0
2,0.307,1.767179671,31.49606299,0
2,0.313,1.744810308,31.1023622,0
2,0.309,2.057981389,26.77165354,0.17
2,0.301,2.214566929,22.04724409,0.02
2,0.303,2.393521832,20.47244094,0.01
2,0.312,2.639584825,26.37795276,0
2,0.309,2.68432355,18.8976378,0
2,0.303,2.617215462,21.25984252,0
2,0.328,3.131710809,20.86614173,0
2,0.349,2.013242663,25.19685039,0
2,0.323,2.236936292,28.34645669,0
2,0.319,1.856657122,27.95275591,0
2,0.316,2.550107373,21.25984252,0.04
2,0.311,2.326413744,25.19685039,0.08
2,0.303,2.505368647,23.22834646,0
2,0.306,3.198818898,20.86614173,0
2,0.29,3.265926986,27.16535433,0
2,0.338,2.639584825,27.55905512,0.08
2,0.311,2.930386543,25.98425197,0.01
2,0.323,2.818539728,26.37795276,0.08
2,0.311,2.885647817,23.62204724,0
2,0.311,2.281675018,25.98425197,0
2,0.311,2.482999284,24.01574803,0.06
2,0.293,2.639584825,27.55905512,0
2,0.291,2.125089477,17.32283465,0.05
2,0.311,2.080350752,24.80314961,0.04
2,0.302,2.236936292,24.01574803,0
2,0.307,2.550107373,25.19685039,0
2,0.307,2.393521832,26.77165354,0
2,0.322,1.9908733,30.70866142,0
2,0.334,1.61059413,30.70866142,0
2,0.318,2.37115247,29.92125984,0
2,0.341,1.811918397,29.52755906,0
2,0.331,2.37115247,25.19685039,0
2,0.318,2.326413744,25.59055118,0
2,0.317,2.304044381,20.07874016,0.1
2,0.311,1.543486042,25.98425197,0
2,0.336,2.013242663,29.13385827,0.05
2,0.326,2.035612026,25.59055118,0
2,0.337,2.281675018,26.37795276,0.05
2,0.307,2.52773801,21.65354331,0.02
2,0.317,2.706692913,25.98425197,0
2,0.298,2.326413744,25.98425197,0
2,0.322,2.90801718,25.19685039,0
2,0.343,3.019863994,24.40944882,0.04
2,0.333,2.460629921,25.19685039,0
2,0.319,2.572476736,26.77165354,0
2,0.297,2.438260558,26.37795276,0
2,0.311,2.68432355,21.25984252,0
2,0.311,2.304044381,28.74015748,0.03
2,0.294,2.975125268,25.59055118,0.07
2,0.29,2.818539728,24.01574803,0.03
2,0.315,1.767179671,25.59055118,0.36
2,0.304,1.722440945,25.98425197,0.05
2,0.294,2.14745884,20.07874016,0
2,0.324,2.102720115,29.13385827,0
2,0.288,2.505368647,26.77165354,0
2,0.304,2.840909091,25.59055118,0.03
2,0.332,2.482999284,26.37795276,0
2,0.321,2.035612026,24.40944882,0
2,0.323,2.572476736,28.34645669,0.03
2,0.319,2.594846099,26.37795276,0.08
2,0.292,2.438260558,28.34645669,0
2,0.306,2.729062276,25.98425197,0
2,0.306,2.125089477,31.49606299,0
2,0.3,2.617215462,28.74015748,0
2,0.292,3.333035075,27.95275591,0
2,0.283,3.221188261,25.19685039,0
2,0.295,2.639584825,26.37795276,0
2,0.293,2.214566929,25.19685039,0
2,0.297,2.013242663,24.40944882,0
2,0.313,2.818539728,26.37795276,0
2,0.319,1.767179671,25.98425197,0.08
2,0.341,2.035612026,24.01574803,0
2,0.326,1.968503937,24.40944882,0
2,0.341,2.751431639,25.19685039,0
2,0.292,3.288296349,17.32283465,0
2,0.319,2.840909091,21.65354331,0
2,0.288,2.057981389,23.62204724,0
2,0.293,2.52773801,23.22834646,0
2,0.328,2.37115247,20.07874016,0
2,0.317,1.856657122,25.59055118,0
2,0.319,2.706692913,16.92913386,0
2,0.331,2.796170365,25.59055118,0
2,0.299,2.460629921,22.44094488,0
2,0.294,2.706692913,22.04724409,0
2,0.304,2.438260558,23.62204724,0.03
2,0.293,2.594846099,18.11023622,0
2,0.304,2.460629921,26.37795276,0
1,0.266,3.042233357,24.80314961,0
1,0.276,3.131710809,27.55905512,0
1,0.28,3.042233357,26.77165354,0
1,0.296,2.594846099,22.83464567,0
1,0.28,2.90801718,25.98425197,0
1,0.272,3.333035075,29.13385827,0
1,0.263,3.556728704,31.1023622,0
1,0.276,3.265926986,29.13385827,0
1,0.279,3.221188261,29.13385827,0
1,0.318,2.035612026,18.11023622,0
1,0.281,3.154080172,28.74015748,0.02
1,0.28,3.198818898,29.13385827,0
1,0.277,3.265926986,29.52755906,0.01
1,0.287,2.930386543,27.16535433,0
1,0.288,2.930386543,27.55905512,0
1,0.299,2.639584825,26.77165354,0
1,0.294,2.661954188,25.98425197,0.01
1,0.295,2.281675018,23.62204724,0
1,0.286,2.952755906,28.34645669,0.02
1,0.281,3.042233357,27.95275591,0.03
1,0.281,2.975125268,26.77165354,0.08
1,0.277,3.288296349,29.52755906,0
1,0.261,3.646206156,31.88976378,0.18
1,0.297,2.482999284,25.59055118,0
1,0.305,2.035612026,21.65354331,0
1,0.305,2.326413744,25.19685039,0
1,0.322,2.348783107,24.40944882,0
1,0.309,2.326413744,23.62204724,0
1,0.269,3.176449535,28.34645669,0
1,0.272,3.086972083,27.55905512,0
1,0.28,3.243557623,28.74015748,0
1,0.273,3.131710809,28.34645669,0
1,0.28,3.109341446,27.55905512,0
1,0.321,1.946134574,17.71653543,0
1,0.321,2.326413744,20.47244094,0
1,0.302,2.304044381,19.68503937,0
1,0.301,1.9908733,22.83464567,0
1,0.281,1.543486042,20.47244094,0
1,0.298,2.840909091,25.59055118,0
1,0.294,2.304044381,22.04724409,0
1,0.294,2.572476736,25.19685039,0
1,0.284,2.885647817,28.34645669,0
1,0.28,2.52773801,23.62204724,0
1,0.282,2.52773801,24.01574803,0
1,0.283,2.930386543,26.37795276,0
1,0.288,2.840909091,25.59055118,0
1,0.301,3.019863994,27.95275591,0
1,0.285,2.639584825,23.62204724,0
1,0.292,2.057981389,21.65354331,0
1,0.347,2.997494631,27.16535433,0
1,0.287,2.729062276,25.19685039,0
1,0.312,1.789549034,21.65354331,0
1,0.279,1.364531138,18.50393701,0
1,0.288,1.700071582,21.65354331,0
1,0.265,2.818539728,26.37795276,0.01
1,0.287,2.326413744,25.59055118,0
1,0.325,2.729062276,25.59055118,0
1,0.279,2.572476736,25.98425197,0
1,0.302,2.975125268,26.37795276,0
1,0.289,2.281675018,22.04724409,0
1,0.27,1.946134574,22.04724409,0
1,0.272,2.863278454,26.37795276,0
1,0.294,2.281675018,24.80314961,0
1,0.247,2.505368647,27.16535433,0
1,0.292,2.482999284,24.01574803,0
1,0.276,3.288296349,30.70866142,0.08
1,0.272,3.176449535,29.52755906,0
1,0.293,2.594846099,27.55905512,0
1,0.285,3.735683608,32.28346457,0
1,0.307,2.37115247,22.83464567,0
1,0.323,2.773801002,28.74015748,0
1,0.278,3.176449535,29.92125984,0
1,0.291,2.52773801,25.59055118,0
1,0.276,2.930386543,28.74015748,0
1,0.275,2.415891195,25.98425197,0
1,0.283,2.706692913,28.34645669,0
1,0.311,3.086972083,30.31496063,0
1,0.298,2.729062276,32.67716535,0
1,0.271,2.930386543,29.13385827,0
1,0.281,3.422512527,38.58267717,0
1,0.27,2.975125268,31.49606299,0
1,0.264,2.52773801,29.13385827,0
1,0.3,2.885647817,30.70866142,0
1,0.248,2.773801002,23.62204724,0
1,0.283,2.930386543,31.1023622,0
1,0.262,3.221188261,30.31496063,0
1,0.254,3.556728704,31.49606299,0
1,0.251,2.751431639,23.62204724,0
1,0.269,3.825161059,33.07086614,0
1,0.265,3.06460272,29.92125984,0
1,0.261,3.333035075,29.92125984,0
1,0.246,3.668575519,33.46456693,0
1,0.246,3.802791696,34.2519685,0
1,0.227,3.44488189,33.07086614,0
1,0.253,3.60146743,31.88976378,0
1,0.253,3.623836793,31.49606299,0
1,0.28,4.004115963,33.85826772,0
1,0.251,3.802791696,34.2519685,0
1,0.259,4.205440229,36.22047244,0
1,0.251,3.646206156,34.2519685,0
1,0.249,3.534359341,32.28346457,0
1,0.254,2.975125268,27.55905512,0
1,0.258,3.758052971,34.2519685,0
1,0.288,3.60146743,31.49606299,0
1,0.32,3.780422334,32.67716535,0
1,0.291,3.802791696,33.85826772,0
1,0.229,3.735683608,33.85826772,0
1,0.244,3.60146743,37.79527559,0
1,0.234,2.863278454,27.95275591,0
1,0.235,2.68432355,34.2519685,0.31
1,0.322,3.109341446,35.43307087,0
1,0.266,4.205440229,36.22047244,0
1,0.269,3.959377237,35.03937008,0.79
1,0.269,4.071224052,34.2519685,0
1,0.238,4.048854689,35.03937008,0
1,0.25,2.304044381,20.47244094,0.14
1,0.248,3.467251253,33.85826772,0
1,0.299,3.400143164,33.07086614,0
1,0.27,3.400143164,33.07086614,0
1,0.266,3.869899785,34.64566929,0
1,0.273,3.735683608,33.85826772,0
1,0.251,3.825161059,34.2519685,0
1,0.255,2.729062276,26.37795276,0
1,0.255,3.109341446,30.31496063,0
1,0.257,3.355404438,33.46456693,0
1,0.254,3.467251253,37.00787402,0
1,0.238,3.802791696,38.18897638,0.24
1,0.259,3.758052971,33.46456693,0.03
1,0.307,3.511989979,33.07086614,0
1,0.22,3.668575519,35.03937008,0
1,0.254,3.623836793,36.61417323,0.03
1,0.248,3.802791696,38.97637795,0.03
1,0.259,3.60146743,34.64566929,0
1,0.239,2.68432355,25.59055118,0
1,0.255,4.093593414,38.58267717,0.05
1,0.232,3.60146743,37.00787402,0
1,0.239,3.735683608,34.64566929,0.04
1,0.241,3.579098067,34.2519685,0
1,0.226,3.780422334,37.00787402,0
1,0.266,3.333035075,36.22047244,0
1,0.176,3.847530422,35.03937008,0
1,0.239,3.758052971,38.58267717,0
1,0.259,3.780422334,38.18897638,0
1,0.257,3.959377237,35.82677165,0
1,0.241,3.288296349,28.74015748,0
1,0.219,4.854151754,46.45669291,0
1,0.26,4.272548318,36.61417323,0
1,0.264,3.511989979,34.2519685,0.01
1,0.278,3.802791696,40.5511811,0.04
1,0.289,3.556728704,33.46456693,0
1,0.292,3.959377237,33.46456693,0
1,0.256,3.400143164,34.2519685,0
1,0.29,3.131710809,24.80314961,0.06
1,0.239,2.572476736,23.62204724,0.13
1,0.298,1.901395848,24.40944882,0
1,0.294,2.706692913,24.80314961,0
1,0.294,2.415891195,22.83464567,0
1,0.291,3.623836793,31.49606299,0.05
1,0.3,2.281675018,22.83464567,0.09
1,0.336,2.572476736,24.01574803,0
1,0.282,3.690944882,37.00787402,0
1,0.275,2.840909091,29.52755906,0
1,0.268,2.438260558,25.19685039,0
1,0.286,2.393521832,24.40944882,0
1,0.27,2.639584825,27.95275591,0
1,0.266,2.326413744,23.22834646,0
1,0.258,1.834287759,29.13385827,0
1,0.272,3.109341446,29.92125984,0
1,0.273,3.288296349,29.13385827,0.01
1,0.275,3.400143164,29.52755906,0
1,0.278,3.086972083,29.52755906,0
1,0.271,3.154080172,27.95275591,0
1,0.281,3.310665712,29.13385827,0
1,0.268,3.355404438,29.13385827,0
1,0.304,3.265926986,29.52755906,0
1,0.296,3.243557623,29.52755906,0
1,0.307,3.198818898,29.52755906,0
1,0.29,3.176449535,29.13385827,0
1,0.28,3.288296349,29.52755906,0
1,0.267,2.885647817,27.16535433,0
1,0.278,3.265926986,29.13385827,0
1,0.29,2.393521832,24.01574803,0
1,0.297,2.617215462,24.40944882,0
1,0.298,2.863278454,26.77165354,0
1,0.29,2.930386543,26.77165354,0
1,0.293,2.997494631,27.55905512,0
1,0.332,3.221188261,27.95275591,0.04
1,0.301,3.109341446,27.55905512,0
1,0.266,2.796170365,27.55905512,0
1,0.258,2.773801002,26.77165354,0.82
1,0.275,2.52773801,25.98425197,0.05
1,0.273,2.572476736,22.83464567,0
1,0.282,2.639584825,25.59055118,0
1,0.275,1.767179671,24.01574803,0
1,0.251,2.281675018,22.44094488,0
1,0.293,3.221188261,27.95275591,0
1,0.249,3.377773801,28.34645669,0
1,0.253,2.885647817,29.92125984,0
1,0.25,3.086972083,29.13385827,0
1,0.245,2.729062276,24.80314961,0
1,0.235,3.221188261,30.31496063,0
1,0.247,3.60146743,30.70866142,0
1,0.249,2.661954188,24.80314961,0
1,0.249,1.968503937,29.52755906,0
1,0.245,3.758052971,32.28346457,0
1,0.244,3.623836793,30.70866142,0.09
1,0.245,3.646206156,31.49606299,0
1,0.248,3.780422334,32.28346457,0
1,0.245,3.959377237,33.46456693,0
1,0.246,3.735683608,31.88976378,0
1,0.253,3.713314245,31.88976378,0
1,0.287,3.758052971,32.67716535,0
1,0.276,3.758052971,32.28346457,1
1,0.323,3.735683608,31.49606299,0
1,0.245,3.825161059,32.67716535,0
1,0.258,3.802791696,32.67716535,0
1,0.284,3.869899785,33.46456693,0
1,0.254,3.825161059,33.46456693,0
1,0.252,3.623836793,31.1023622,0
